Rule ID,Vuln ID,Rule ID,len,CCI,STIG Title
SV-225036r569186_rule,V-225036,SV-225036r569186_rule,82,CCI-000048; CCI-000050; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-205631r569188_rule,V-205631,SV-205631r569188_rule,82,CCI-000048; CCI-000050; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-254457r849187_rule,V-254457,SV-254457r849187_rule,82,CCI-000048; CCI-000050; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-221654r603260_rule,V-221654,SV-221654r603260_rule,82,CCI-000048; CCI-000050; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Oracle Linux 7 Security Technical Implementation Guide
SV-204580r603261_rule,V-204580,SV-204580r603261_rule,82,CCI-000048; CCI-000050; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Red Hat Enterprise Linux 7 Security Technical Implementation Guide
SV-253823r858411_rule,V-253823,SV-253823r858411_rule,82,CCI-000048; CCI-000050; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Tanium 7.x Security Technical Implementation Guide
SV-237906r858945_rule,V-237906,SV-237906r858945_rule,82,CCI-000068; CCI-001453; CCI-002448; CCI-002451; CCI-002452; CCI-002920; CCI-003153,IBM zVM Using CA VM:Secure Security Technical Implementation Guide
SV-251737r810078_rule,V-251737,SV-251737r810078_rule,82,CCI-000130; CCI-000131; CCI-000132; CCI-000133; CCI-000134; CCI-000172; CCI-001462,VMware NSX-T Tier-0 Gateway Firewall Security Technical Implementation Guide
SV-223546r533198_rule,V-223546,SV-223546r533198_rule,82,CCI-000131; CCI-000132; CCI-000133; CCI-000134; CCI-000135; CCI-001464; CCI-001665,IBM z/OS ACF2 Security Technical Implementation Guide
SV-223769r604139_rule,V-223769,SV-223769r604139_rule,82,CCI-000131; CCI-000132; CCI-000133; CCI-000134; CCI-000135; CCI-001464; CCI-001665,IBM z/OS RACF Security Technical Implementation Guide
SV-256844r890142_rule,V-256844,SV-256844r890142_rule,82,CCI-000187; CCI-000765; CCI-000766; CCI-001953; CCI-001954; CCI-002009; CCI-002010,AvePoint Compliance Guardian Security Technical Implementation Guide
SV-256090r882778_rule,V-256090,SV-256090r882778_rule,82,CCI-000196; CCI-000197; CCI-000803; CCI-001188; CCI-001941; CCI-002890; CCI-003123,Riverbed NetProfiler Security Technical Implementation Guide
SV-256331r885604_rule,V-256331,SV-256331r885604_rule,82,CCI-000197; CCI-000803; CCI-001188; CCI-001199; CCI-001967; CCI-002450; CCI-003123,VMware vSphere 7.0 vCenter Security Technical Implementation Guide
SV-253828r858412_rule,V-253828,SV-253828r858412_rule,82,CCI-000764; CCI-000056; CCI-000166; CCI-000766; CCI-000768; CCI-001941; CCI-002010,Tanium 7.x Security Technical Implementation Guide
SV-223833r803642_rule,V-223833,SV-223833r803642_rule,82,CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388; CCI-000048; CCI-000050,IBM z/OS RACF Security Technical Implementation Guide
SV-234058r612749_rule,V-234058,SV-234058r612749_rule,82,CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388; CCI-000048; CCI-000050,Tanium 7.3 Security Technical Implementation Guide
SV-219220r853372_rule,V-219220,SV-219220r853372_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Canonical Ubuntu 18.04 LTS Security Technical Implementation Guide
SV-238238r853416_rule,V-238238,SV-238238r853416_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Canonical Ubuntu 20.04 LTS Security Technical Implementation Guide
SV-238239r853417_rule,V-238239,SV-238239r853417_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Canonical Ubuntu 20.04 LTS Security Technical Implementation Guide
SV-238240r853418_rule,V-238240,SV-238240r853418_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Canonical Ubuntu 20.04 LTS Security Technical Implementation Guide
SV-238242r853420_rule,V-238242,SV-238242r853420_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Canonical Ubuntu 20.04 LTS Security Technical Implementation Guide
SV-224884r852306_rule,V-224884,SV-224884r852306_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-224885r852307_rule,V-224885,SV-224885r852307_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-224886r852308_rule,V-224886,SV-224886r852308_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-224986r852358_rule,V-224986,SV-224986r852358_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-205625r852412_rule,V-205625,SV-205625r852412_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205626r852413_rule,V-205626,SV-205626r852413_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205627r852414_rule,V-205627,SV-205627r852414_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-205628r852415_rule,V-205628,SV-205628r852415_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-254303r848725_rule,V-254303,SV-254303r848725_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254304r848728_rule,V-254304,SV-254304r848728_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254305r848731_rule,V-254305,SV-254305r848731_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-254407r849037_rule,V-254407,SV-254407r849037_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-221825r853712_rule,V-221825,SV-221825r853712_rule,70,CCI-000018; CCI-000172; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Oracle Linux 7 Security Technical Implementation Guide
SV-219170r610963_rule,V-219170,SV-219170r610963_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Canonical Ubuntu 18.04 LTS Security Technical Implementation Guide
SV-238214r858525_rule,V-238214,SV-238214r858525_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Canonical Ubuntu 20.04 LTS Security Technical Implementation Guide
SV-255281r870162_rule,V-255281,SV-255281r870162_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,HPE 3PAR StoreServ 3.3.x Security Technical Implementation Guide
SV-252578r817904_rule,V-252578,SV-252578r817904_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,IBM Aspera Platform 4.2 Security Technical Implementation Guide
SV-252598r817964_rule,V-252598,SV-252598r817964_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,IBM Aspera Platform 4.2 Security Technical Implementation Guide
SV-223587r533198_rule,V-223587,SV-223587r533198_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,IBM z/OS ACF2 Security Technical Implementation Guide
SV-220922r569187_rule,V-220922,SV-220922r569187_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Microsoft Windows 10 Security Technical Implementation Guide
SV-253446r829422_rule,V-253446,SV-253446r829422_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Microsoft Windows 11 Security Technical Implementation Guide
SV-225037r569186_rule,V-225037,SV-225037r569186_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Microsoft Windows Server 2016 Security Technical Implementation Guide
SV-205632r890533_rule,V-205632,SV-205632r890533_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Microsoft Windows Server 2019 Security Technical Implementation Guide
SV-254458r849190_rule,V-254458,SV-254458r849190_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Microsoft Windows Server 2022 Security Technical Implementation Guide
SV-248526r858561_rule,V-248526,SV-248526r858561_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Oracle Linux 8 Security Technical Implementation Guide
SV-248527r779147_rule,V-248527,SV-248527r779147_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Oracle Linux 8 Security Technical Implementation Guide
SV-248528r779150_rule,V-248528,SV-248528r779150_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Oracle Linux 8 Security Technical Implementation Guide
SV-248529r779153_rule,V-248529,SV-248529r779153_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Oracle Linux 8 Security Technical Implementation Guide
SV-234805r622137_rule,V-234805,SV-234805r622137_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,SUSE Linux Enterprise Server 15 Security Technical Implementation Guide
SV-254895r867585_rule,V-254895,SV-254895r867585_rule,70,CCI-000048; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-001388,Tanium 7.x Application on TanOS Security Technical Implementation Guide
SV-257165r919267_rule,V-257165,SV-257165r919267_rule,70,CCI-000068; CCI-000803; CCI-000877; CCI-001453; CCI-002890; CCI-003123,Apple macOS 13 (Ventura) Security Technical Implementation Guide
SV-257166r919269_rule,V-257166,SV-257166r919269_rule,70,CCI-000068; CCI-000803; CCI-000877; CCI-001453; CCI-002890; CCI-003123,Apple macOS 13 (Ventura) Security Technical Implementation Guide
SV-257167r919271_rule,V-257167,SV-257167r919271_rule,70,CCI-000068; CCI-000803; CCI-000877; CCI-001453; CCI-002890; CCI-003123,Apple macOS 13 (Ventura) Security Technical Implementation Guide
SV-257293r919274_rule,V-257293,SV-257293r919274_rule,70,CCI-000068; CCI-000803; CCI-000877; CCI-001453; CCI-002890; CCI-003123,Apple macOS 13 (Ventura) Security Technical Implementation Guide
SV-257294r919277_rule,V-257294,SV-257294r919277_rule,70,CCI-000068; CCI-000803; CCI-000877; CCI-001453; CCI-002890; CCI-003123,Apple macOS 13 (Ventura) Security Technical Implementation Guide
SV-257295r919280_rule,V-257295,SV-257295r919280_rule,70,CCI-000068; CCI-000803; CCI-000877; CCI-001453; CCI-002890; CCI-003123,Apple macOS 13 (Ventura) Security Technical Implementation Guide
SV-248524r877398_rule,V-248524,SV-248524r877398_rule,70,CCI-000068; CCI-000877; CCI-001453; CCI-002418; CCI-002890; CCI-003123,Oracle Linux 8 Security Technical Implementation Guide
SV-254125r846463_rule,V-254125,SV-254125r846463_rule,70,CCI-000068; CCI-000877; CCI-001453; CCI-002421; CCI-002890; CCI-003123,Nutanix AOS 5.20.x OS Security Technical Implementation Guide
SV-251727r810035_rule,V-251727,SV-251727r810035_rule,70,CCI-000130; CCI-000131; CCI-000132; CCI-000133; CCI-000135; CCI-000172,VMware NSX-T Distributed Firewall Security Technical Implementation Guide
SV-218785r879562_rule,V-218785,SV-218785r879562_rule,70,CCI-000130; CCI-000131; CCI-000132; CCI-000133; CCI-001462; CCI-001464,Microsoft IIS 10.0 Server Security Technical Implementation Guide
SV-214400r879562_rule,V-214400,SV-214400r879562_rule,70,CCI-000130; CCI-000131; CCI-000132; CCI-000133; CCI-001462; CCI-001464,Microsoft IIS 8.5 Server Security Technical Implementation Guide
SV-251762r919235_rule,V-251762,SV-251762r919235_rule,70,CCI-000131; CCI-000132; CCI-000133; CCI-000134; CCI-000172; CCI-001462,VMware NSX-T Tier 1 Gateway Firewall Security Technical Implementation Guide
SV-221764r860865_rule,V-221764,SV-221764r860865_rule,70,CCI-000131; CCI-000132; CCI-000135; CCI-001464; CCI-001487; CCI-001814,Oracle Linux 7 Security Technical Implementation Guide
SV-207539r612253_rule,V-207539,SV-207539r612253_rule,70,CCI-000133; CCI-000134; CCI-000169; CCI-001294; CCI-001665; CCI-001914,BIND 9.x Security Technical Implementation Guide
SV-223463r918604_rule,V-223463,SV-223463r918604_rule,70,CCI-000171; CCI-000213; CCI-001499; CCI-001812; CCI-001914; CCI-002235,IBM z/OS ACF2 Security Technical Implementation Guide
SV-223697r853603_rule,V-223697,SV-223697r853603_rule,70,CCI-000171; CCI-000213; CCI-001499; CCI-001812; CCI-001914; CCI-002235,IBM z/OS RACF Security Technical Implementation Guide
SV-223882r877723_rule,V-223882,SV-223882r877723_rule,70,CCI-000171; CCI-000213; CCI-001499; CCI-001812; CCI-001914; CCI-002235,IBM z/OS TSS Security Technical Implementation Guide
SV-254111r858402_rule,V-254111,SV-254111r858402_rule,70,CCI-000187; CCI-001953; CCI-001954; CCI-001991; CCI-002009; CCI-002010,Nutanix AOS 5.20.x Application Security Technical Implementation Guide
SV-213894r397501_rule,V-213894,SV-213894r397501_rule,70,CCI-000192; CCI-000193; CCI-000194; CCI-000195; CCI-000205; CCI-001619,MS SQL Server 2014 Instance Security Technical Implementation Guide
SV-256397r885972_rule,V-256397,SV-256397r885972_rule,70,CCI-000192; CCI-000193; CCI-000194; CCI-000195; CCI-000205; CCI-001619,VMware vSphere 7.0 ESXi Security Technical Implementation Guide
SV-223886r877727_rule,V-223886,SV-223886r877727_rule,70,CCI-000194; CCI-000195; CCI-000198; CCI-000366; CCI-001619; CCI-002361,IBM z/OS TSS Security Technical Implementation Guide
SV-234252r628797_rule,V-234252,SV-234252r628797_rule,70,CCI-000213; CCI-001953; CCI-001954; CCI-002418; CCI-002421; CCI-002422,Citrix Virtual Apps and Desktop 7.x StoreFront Security Technical Implementation Guide
SV-251789r916111_rule,V-251789,SV-251789r916111_rule,70,CCI-000370; CCI-000187; CCI-000166; CCI-000366; CCI-000764; CCI-000765,VMware NSX-T Manager NDM Security Technical Implementation Guide
SV-246940r835236_rule,V-246940,SV-246940r835236_rule,70,CCI-000370; CCI-000764; CCI-000765; CCI-000166; CCI-000185; CCI-000187,NetApp ONTAP DSC 9.x Security Technical Implementation Guide
SV-207561r612253_rule,V-207561,SV-207561r612253_rule,70,CCI-000778; CCI-002421; CCI-001958; CCI-001967; CCI-002039; CCI-002418,BIND 9.x Security Technical Implementation Guide
SV-217263r603262_rule,V-217263,SV-217263r603262_rule,70,CCI-001388; CCI-001384; CCI-001385; CCI-001386; CCI-001387; CCI-000048,SLES 12 Security Technical Implementation Guide
SV-215284r916422_rule,V-215284,SV-215284r916422_rule,70,CCI-002418; CCI-002420; CCI-002421; CCI-002422; CCI-002890; CCI-003123,IBM AIX 7.x Security Technical Implementation Guide
SV-217206r854108_rule,V-217206,SV-217206r854108_rule,58,CCI-000018; CCI-000172; CCI-001403; CCI-002130; CCI-002132,SLES 12 Security Technical Implementation Guide
SV-217208r854110_rule,V-217208,SV-217208r854110_rule,58,CCI-000018; CCI-000172; CCI-001403; CCI-002130; CCI-002132,SLES 12 Security Technical Implementation Guide
SV-234900r854217_rule,V-234900,SV-234900r854217_rule,58,CCI-000018; CCI-000172; CCI-001403; CCI-002130; CCI-002132,SUSE Linux Enterprise Server 15 Security Technical Implementation Guide
SV-234901r854218_rule,V-234901,SV-234901r854218_rule,58,CCI-000018; CCI-000172; CCI-001403; CCI-002130; CCI-002132,SUSE Linux Enterprise Server 15 Security Technical Implementation Guide
SV-234902r854219_rule,V-234902,SV-234902r854219_rule,58,CCI-000018; CCI-000172; CCI-001403; CCI-002130; CCI-002132,SUSE Linux Enterprise Server 15 Security Technical Implementation Guide
SV-254127r846469_rule,V-254127,SV-254127r846469_rule,58,CCI-000018; CCI-001403; CCI-001404; CCI-001405; CCI-002130,Nutanix AOS 5.20.x OS Security Technical Implementation Guide
SV-256378r885915_rule,V-256378,SV-256378r885915_rule,58,CCI-000067; CCI-000154; CCI-000163; CCI-000164; CCI-001851,VMware vSphere 7.0 ESXi Security Technical Implementation Guide
SV-230767r877398_rule,V-230767,SV-230767r877398_rule,58,CCI-000068; CCI-000087; CCI-000803; CCI-002890; CCI-003123,Apple macOS 11 (Big Sur) Security Technical Implementation Guide
SV-230768r877398_rule,V-230768,SV-230768r877398_rule,58,CCI-000068; CCI-000087; CCI-000803; CCI-002890; CCI-003123,Apple macOS 11 (Big Sur) Security Technical Implementation Guide
SV-230769r877398_rule,V-230769,SV-230769r877398_rule,58,CCI-000068; CCI-000087; CCI-000803; CCI-002890; CCI-003123,Apple macOS 11 (Big Sur) Security Technical Implementation Guide
SV-255253r879519_rule,V-255253,SV-255253r879519_rule,58,CCI-000068; CCI-000197; CCI-002418; CCI-002420; CCI-002422,HPE 3PAR SSMC Web Server Security Technical Implementation Guide
SV-221840r877398_rule,V-221840,SV-221840r877398_rule,58,CCI-000068; CCI-000803; CCI-000877; CCI-002890; CCI-003123,Oracle Linux 7 Security Technical Implementation Guide
SV-256486r887132_rule,V-256486,SV-256486r887132_rule,58,CCI-000068; CCI-001453; CCI-002418; CCI-002450; CCI-002890,VMware vSphere 7.0 vCenter Appliance Photon OS Security Technical Implementation Guide
SV-248747r853803_rule,V-248747,SV-248747r853803_rule,58,CCI-000130; CCI-000135; CCI-000169; CCI-000172; CCI-002884,Oracle Linux 8 Security Technical Implementation Guide
SV-248748r853804_rule,V-248748,SV-248748r853804_rule,58,CCI-000130; CCI-000135; CCI-000169; CCI-000172; CCI-002884,Oracle Linux 8 Security Technical Implementation Guide
SV-248753r853805_rule,V-248753,SV-248753r853805_rule,58,CCI-000130; CCI-000135; CCI-000169; CCI-000172; CCI-002884,Oracle Linux 8 Security Technical Implementation Guide
SV-248754r853806_rule,V-248754,SV-248754r853806_rule,58,CCI-000130; CCI-000135; CCI-000169; CCI-000172; CCI-002884,Oracle Linux 8 Security Technical Implementation Guide
SV-248756r853807_rule,V-248756,SV-248756r853807_rule,58,CCI-000130; CCI-000135; CCI-000169; CCI-000172; CCI-002884,Oracle Linux 8 Security Technical Implementation Guide
SV-248757r853808_rule,V-248757,SV-248757r853808_rule,58,CCI-000130; CCI-000135; CCI-000169; CCI-000172; CCI-002884,Oracle Linux 8 Security Technical Implementation Guide
SV-248758r853809_rule,V-248758,SV-248758r853809_rule,58,CCI-000130; CCI-000135; CCI-000169; CCI-000172; CCI-002884,Oracle Linux 8 Security Technical Implementation Guide
SV-248759r853810_rule,V-248759,SV-248759r853810_rule,58,CCI-000130; CCI-000135; CCI-000169; CCI-000172; CCI-002884,Oracle Linux 8 Security Technical Implementation Guide
SV-248760r853811_rule,V-248760,SV-248760r853811_rule,58,CCI-000130; CCI-000135; CCI-000169; CCI-000172; CCI-002884,Oracle Linux 8 Security Technical Implementation Guide
SV-248761r853812_rule,V-248761,SV-248761r853812_rule,58,CCI-000130; CCI-000135; CCI-000169; CCI-000172; CCI-002884,Oracle Linux 8 Security Technical Implementation Guide
